speed,tension,temperature,load,vibration,motor_current,acoustic,em_signal,damage_risk,failure_within_30d,damage_type,severity,health_grade,tension_speed_ratio,temp_load_ratio,vibration_current_ratio
3.42,93.54,35.04,2168.0,5.2,201.82,61.33,0.291,23.65,0,none,low,B,27.33,16.16,2.58
5.47,90.77,40.96,2825.0,4.24,154.67,50.01,0.388,13.36,0,none,low,B,16.59,14.5,2.74
4.91,83.11,28.29,2972.0,4.66,163.21,67.0,0.167,11.44,0,none,low,B,16.94,9.52,2.86
4.51,79.39,35.77,3154.0,1.05,213.84,58.14,0.396,14.74,0,none,low,B,17.61,11.34,0.49
3.13,92.08,46.51,2192.0,4.09,189.17,67.24,0.385,24.6,0,none,low,B,29.45,21.22,2.16
1.04,124.93,77.72,1955.0,14.14,255.96,86.95,0.843,68.37,1,tear,high,F,119.76,39.75,5.52
4.82,78.42,45.49,1827.0,3.7,190.65,47.31,0.209,2.12,0,none,low,A,16.28,24.89,1.94
5.11,76.76,44.83,1867.0,4.37,223.24,52.45,0.37,12.64,0,none,low,B,15.03,24.01,1.96
5.24,70.8,28.62,2700.0,4.98,210.12,46.83,0.385,17.58,0,none,low,B,13.51,10.6,2.37
3.89,110.8,52.61,3930.0,6.32,218.94,76.57,0.591,34.98,0,abrasion,medium,C,28.5,13.39,2.89
2.09,122.89,63.83,1968.0,12.28,293.98,84.37,0.734,86.7,1,joint_rupture,high,F,58.9,32.43,4.18
4.16,74.62,34.73,3048.0,3.27,220.58,48.4,0.253,16.17,0,none,low,B,17.96,11.39,1.48
5.22,94.74,30.55,1760.0,1.65,204.49,53.57,0.32,10.14,0,none,low,B,18.14,17.36,0.81
4.92,83.71,39.87,1676.0,3.05,193.66,55.63,0.37,22.66,0,none,low,B,17.0,23.78,1.58
3.93,96.86,49.65,2686.0,5.35,219.91,68.29,0.587,35.97,1,splice_wear,low,C,24.62,18.49,2.44
4.3,86.81,28.98,1942.0,3.28,176.48,61.39,0.253,4.01,0,none,low,A,20.2,14.92,1.86
3.96,108.4,64.26,2997.0,8.08,220.09,72.21,0.439,40.32,1,splice_wear,medium,C,27.36,21.44,3.67
1.77,114.71,69.05,1993.0,10.0,291.32,88.63,0.967,89.65,1,splice_failure,critical,D,64.96,34.64,3.43
5.04,90.9,35.93,2301.0,5.44,191.98,64.94,0.288,14.84,0,none,low,B,18.05,15.62,2.84
3.69,82.55,40.92,2761.0,4.58,202.5,64.52,0.189,16.04,0,none,low,B,22.34,14.82,2.26
4.2,76.7,36.38,2209.0,1.3,187.33,67.88,0.19,18.4,0,none,low,B,18.26,16.47,0.7
3.81,72.24,32.75,3064.0,2.4,161.54,52.62,0.275,17.59,0,none,low,B,18.95,10.69,1.48
4.25,81.37,28.2,2291.0,3.94,195.6,62.24,0.301,6.92,0,none,low,A,19.17,12.31,2.01
4.16,88.32,30.06,3397.0,3.72,174.51,60.95,0.113,12.11,0,none,low,B,21.23,8.85,2.13
3.4,90.93,45.53,1805.0,2.82,158.03,64.52,0.197,10.98,0,none,low,B,26.71,25.22,1.78
3.78,88.68,44.45,2536.0,4.29,190.93,45.66,0.12,9.59,0,none,low,A,23.49,17.53,2.25
0.57,111.04,65.59,1778.0,16.61,264.45,89.22,0.866,66.73,1,splice_failure,critical,F,193.36,36.89,6.28
2.9,105.75,83.58,1282.0,13.76,258.59,85.8,0.806,97.91,1,splice_failure,critical,D,36.43,65.21,5.32
3.82,93.37,60.26,2241.0,8.81,226.38,75.4,0.522,38.18,1,splice_wear,low,C,24.43,26.89,3.89
2.98,101.62,66.85,1690.0,17.3,252.01,75.0,0.628,92.41,1,splice_failure,high,F,34.14,39.57,6.86
3.65,88.58,35.91,3194.0,2.64,206.16,46.04,0.216,8.58,0,none,low,A,24.28,11.24,1.28
1.65,124.75,77.49,1961.0,16.3,255.42,89.27,0.768,60.62,1,splice_failure,high,D,75.5,39.52,6.38
4.95,88.72,40.72,3167.0,1.98,162.94,62.26,0.173,0.07,0,none,low,A,17.92,12.86,1.21
1.61,121.77,68.33,1944.0,9.62,294.87,90.55,0.735,88.69,1,tear,critical,F,75.52,35.14,3.26
5.25,70.1,36.01,1837.0,4.79,154.05,57.73,0.188,3.34,0,none,low,A,13.35,19.6,3.11
2.95,93.25,56.74,3319.0,5.09,214.51,67.76,0.4,55.95,1,abrasion,medium,C,31.64,17.09,2.37
4.75,91.09,41.09,3069.0,4.75,195.74,52.18,0.324,5.17,0,none,low,A,19.17,13.39,2.42
2.56,114.19,64.81,920.0,15.69,312.04,88.02,0.572,95.53,1,bearing_failure,critical,F,44.69,70.47,5.03
3.59,87.66,54.4,2254.0,5.4,211.45,64.59,0.383,47.58,0,edge_damage,low,C,24.45,24.14,2.55
5.18,85.72,44.07,2241.0,2.07,153.04,56.24,0.272,22.43,0,none,low,B,16.55,19.67,1.35
3.35,89.83,50.15,3851.0,5.71,258.12,69.09,0.437,31.11,0,edge_damage,low,C,26.84,13.02,2.21
3.66,71.66,39.43,2126.0,4.54,207.88,52.64,0.301,6.47,0,none,low,A,19.57,18.55,2.18
2.8,92.35,60.46,2133.0,5.94,221.52,60.17,0.529,44.6,1,splice_wear,medium,C,32.94,28.35,2.68
1.11,117.87,79.84,840.0,15.46,267.65,93.96,0.769,61.27,1,joint_rupture,critical,D,106.42,95.05,5.78
2.97,108.79,46.87,2875.0,5.12,220.81,72.58,0.327,56.09,1,splice_wear,medium,C,36.62,16.3,2.32
2.67,85.15,53.17,3260.0,6.66,250.2,72.9,0.405,50.7,1,edge_damage,medium,C,31.91,16.31,2.66
4.16,82.45,39.93,2101.0,4.34,201.61,58.29,0.134,11.92,0,none,low,B,19.83,19.0,2.15
4.23,93.05,38.57,1528.0,3.19,215.65,62.94,0.254,6.24,0,none,low,A,22.01,25.24,1.48
4.41,95.0,42.17,2889.0,3.46,178.36,63.7,0.248,24.87,0,none,low,B,21.54,14.6,1.94
3.17,87.06,29.03,2001.0,2.77,209.16,56.37,0.109,15.42,0,none,low,B,27.47,14.51,1.32
5.3,82.49,43.6,1938.0,4.8,207.68,65.79,0.11,11.19,0,none,low,B,15.55,22.5,2.31
3.24,80.27,48.73,2372.0,5.93,154.55,61.51,0.274,12.51,0,none,low,B,24.79,20.54,3.84
4.29,105.74,50.18,3803.0,7.15,248.85,67.0,0.555,47.28,0,splice_wear,low,C,24.64,13.19,2.87
4.03,74.26,28.48,1924.0,3.68,188.52,56.53,0.174,17.13,0,none,low,B,18.43,14.81,1.95
4.26,104.32,59.26,2555.0,5.0,251.92,74.8,0.337,38.09,0,abrasion,low,C,24.47,23.2,1.99
3.36,87.92,52.79,2030.0,9.49,231.62,75.3,0.318,32.96,0,splice_wear,medium,C,26.17,26.0,4.1
3.51,71.62,29.75,3020.0,3.22,208.09,60.69,0.141,3.57,0,none,low,A,20.4,9.85,1.55
1.45,102.32,60.3,1146.0,9.08,266.11,83.39,0.561,63.96,1,tear,critical,F,70.81,52.63,3.41
5.47,70.38,39.18,2532.0,2.32,203.04,66.73,0.235,18.74,0,none,low,B,12.88,15.47,1.14
4.18,71.25,44.32,2227.0,2.12,225.86,62.79,0.389,6.41,0,none,low,A,17.03,19.9,0.94
2.95,128.39,84.32,1942.0,9.07,301.88,80.44,0.853,97.26,0,tear,high,D,43.47,43.42,3.0
3.29,92.9,41.86,3186.0,5.49,185.84,46.12,0.156,1.66,0,none,low,A,28.2,13.14,2.95
4.03,72.95,31.67,2392.0,2.7,187.41,54.87,0.293,23.43,0,none,low,B,18.12,13.24,1.44
3.25,91.32,39.14,3033.0,2.08,216.31,66.25,0.291,2.65,0,none,low,A,28.11,12.91,0.96
2.38,101.1,79.97,966.0,11.0,290.4,80.3,0.831,83.11,0,bearing_failure,critical,F,42.53,82.83,3.79
4.35,100.1,51.95,3943.0,7.13,213.87,63.2,0.599,51.35,0,splice_wear,low,C,23.0,13.18,3.33
3.79,88.58,44.41,2500.0,1.23,156.16,63.14,0.347,16.96,0,none,low,B,23.35,17.76,0.78
2.74,104.51,69.69,1357.0,11.68,300.78,93.25,0.706,95.78,1,bearing_failure,high,D,38.11,51.36,3.88
5.28,92.08,49.36,2933.0,4.41,194.72,47.9,0.157,7.24,0,none,low,A,17.44,16.83,2.27
4.35,100.68,59.31,2220.0,6.35,257.51,64.79,0.389,31.92,0,edge_damage,medium,C,23.17,26.71,2.46
4.14,83.84,30.69,3104.0,4.92,151.73,53.82,0.121,19.8,0,none,low,B,20.26,9.89,3.24
1.09,113.69,64.61,1245.0,13.7,253.73,89.3,0.772,91.5,1,joint_rupture,critical,F,104.21,51.88,5.4
4.88,88.37,28.44,2875.0,3.25,191.93,57.92,0.32,20.78,0,none,low,B,18.1,9.89,1.69
4.41,79.34,31.03,3417.0,3.31,195.3,62.27,0.121,21.38,0,none,low,B,17.99,9.08,1.69
0.55,115.8,61.36,1461.0,15.47,258.53,88.9,0.725,90.84,1,tear,high,F,208.66,42.0,5.98
4.57,73.97,32.54,3484.0,4.77,226.96,51.8,0.149,12.58,0,none,low,B,16.2,9.34,2.1
3.44,88.33,35.96,1873.0,2.66,195.09,61.71,0.245,13.14,0,none,low,B,25.7,19.2,1.36
5.29,93.22,43.04,1535.0,3.69,200.34,67.88,0.399,21.44,0,none,low,B,17.63,28.03,1.84
5.38,85.32,45.62,2314.0,2.6,187.06,48.38,0.207,21.44,0,none,low,B,15.85,19.71,1.39
3.38,73.13,36.87,3494.0,1.87,161.64,66.05,0.365,0.81,0,none,low,A,21.65,10.55,1.15
2.42,114.84,84.78,853.0,11.11,277.76,84.0,0.961,81.28,0,splice_failure,critical,D,47.47,99.44,4.0
2.86,102.15,51.87,2843.0,9.03,254.22,74.23,0.37,59.3,0,splice_wear,low,C,35.69,18.25,3.55
4.81,72.08,41.95,3216.0,2.31,205.45,54.2,0.224,7.02,0,none,low,A,14.98,13.04,1.12
3.9,90.77,49.18,3370.0,1.82,151.14,55.08,0.319,24.44,0,none,low,B,23.26,14.59,1.2
0.57,124.77,64.43,867.0,16.65,289.64,77.57,0.693,63.25,1,tear,critical,D,220.48,74.34,5.75
3.19,77.16,29.94,3219.0,3.96,222.17,60.83,0.391,12.75,0,none,low,B,24.2,9.3,1.78
4.44,82.11,46.61,2789.0,5.01,212.91,49.39,0.295,4.99,0,none,low,A,18.49,16.71,2.35
4.69,94.93,28.67,1682.0,1.39,181.87,63.9,0.353,18.42,0,none,low,B,20.23,17.04,0.76
2.68,86.74,62.04,3461.0,8.49,220.38,66.84,0.587,27.23,1,abrasion,low,C,32.41,17.93,3.85
4.86,78.27,43.89,2915.0,3.67,212.19,58.36,0.186,18.35,0,none,low,B,16.12,15.05,1.73
3.03,92.54,40.0,3237.0,5.41,185.6,56.68,0.225,11.24,0,none,low,B,30.52,12.36,2.92
0.82,118.31,84.9,1515.0,16.07,303.83,82.01,0.686,87.51,1,tear,high,F,144.93,56.05,5.29
4.2,74.44,47.28,2552.0,5.33,171.0,48.96,0.105,2.35,0,none,low,A,17.74,18.53,3.12
3.2,92.42,48.05,3375.0,5.8,189.35,57.19,0.139,3.43,0,none,low,A,28.91,14.24,3.06
2.46,125.04,66.91,1359.0,13.13,319.67,93.98,0.799,65.24,1,tear,high,D,50.79,49.23,4.11
4.78,92.12,39.31,2662.0,1.81,167.65,50.41,0.229,23.2,0,none,low,B,19.29,14.76,1.08
3.48,76.65,36.45,2747.0,3.2,181.4,57.99,0.173,1.97,0,none,low,A,22.02,13.27,1.76
3.63,72.29,35.4,3046.0,4.58,198.87,64.61,0.185,22.13,0,none,low,B,19.92,11.62,2.3
4.0,80.13,30.16,3451.0,1.69,177.27,52.34,0.122,3.81,0,none,low,A,20.02,8.74,0.95
3.73,91.67,35.47,1747.0,4.23,229.73,50.34,0.184,24.3,0,none,low,B,24.57,20.3,1.84
4.28,75.99,48.51,3463.0,5.07,175.18,54.28,0.173,22.27,0,none,low,B,17.76,14.01,2.9
3.81,89.97,53.7,3263.0,6.93,221.46,60.02,0.541,56.13,1,abrasion,medium,C,23.59,16.46,3.13
3.67,94.98,40.97,2862.0,4.41,217.62,45.22,0.166,16.64,0,none,low,B,25.86,14.32,2.03
1.53,110.85,78.45,1689.0,14.46,270.4,93.5,0.776,90.04,1,joint_rupture,critical,D,72.27,46.43,5.35
4.79,72.41,29.54,1821.0,3.14,158.81,55.27,0.268,0.01,0,none,low,A,15.12,16.22,1.97
3.94,71.33,30.94,1964.0,3.15,207.19,48.05,0.321,21.38,0,none,low,B,18.11,15.76,1.52
3.11,81.02,42.52,3457.0,5.76,181.66,59.17,0.367,20.78,0,none,low,B,26.06,12.3,3.17
3.65,73.43,38.74,2946.0,5.85,218.95,49.7,0.316,7.23,0,none,low,A,20.1,13.15,2.67
4.66,76.81,33.16,1708.0,1.25,218.68,46.15,0.127,5.97,0,none,low,A,16.47,19.41,0.57
2.88,106.47,51.38,2667.0,8.69,215.1,76.14,0.468,43.82,0,splice_wear,low,C,36.92,19.27,4.04
4.82,87.33,32.5,1617.0,3.73,206.02,67.96,0.208,22.41,0,none,low,B,18.14,20.1,1.81
4.72,84.96,29.17,1657.0,1.1,179.67,62.15,0.152,15.15,0,none,low,B,17.99,17.6,0.61
4.99,89.96,45.06,2550.0,2.42,214.76,49.28,0.187,4.6,0,none,low,A,18.02,17.67,1.13
4.72,86.31,37.14,1700.0,5.56,190.62,54.36,0.277,4.82,0,none,low,A,18.3,21.84,2.91
4.01,75.68,33.37,3285.0,3.65,188.68,60.86,0.385,2.8,0,none,low,A,18.86,10.16,1.94
0.87,108.91,72.06,1629.0,11.18,287.44,88.69,0.724,92.79,1,bearing_failure,critical,F,125.85,44.22,3.89
3.93,89.48,38.77,3270.0,3.95,169.25,58.07,0.101,7.81,0,none,low,A,22.75,11.86,2.33
4.64,73.4,34.38,2163.0,1.02,153.74,52.16,0.167,2.92,0,none,low,A,15.83,15.9,0.66
5.09,87.08,38.65,3318.0,1.15,177.59,63.94,0.288,24.54,0,none,low,B,17.11,11.65,0.65
4.44,113.37,52.47,3966.0,5.18,239.65,64.79,0.339,45.21,0,splice_wear,medium,C,25.51,13.23,2.16
3.98,74.55,41.23,3158.0,4.0,198.84,56.77,0.216,11.44,0,none,low,B,18.72,13.05,2.01
1.58,113.72,72.49,1591.0,13.19,298.03,81.58,0.705,92.83,1,joint_rupture,high,D,72.14,45.56,4.43
4.92,86.65,38.97,2436.0,3.49,184.96,54.04,0.25,13.21,0,none,low,B,17.61,16.0,1.89
4.78,79.44,37.1,2247.0,3.68,186.27,65.46,0.309,22.47,0,none,low,B,16.63,16.51,1.98
2.09,128.91,63.95,863.0,14.21,318.84,83.35,0.606,79.82,1,tear,high,F,61.7,74.11,4.46
4.69,77.39,35.72,2371.0,1.02,189.37,50.88,0.117,22.78,0,none,low,B,16.51,15.07,0.54
4.07,90.68,31.67,3201.0,2.21,197.12,60.77,0.372,15.19,0,none,low,B,22.31,9.89,1.12
4.43,75.05,43.16,1874.0,3.79,201.81,65.67,0.235,19.38,0,none,low,B,16.94,23.03,1.88
3.39,83.12,41.12,2765.0,4.73,173.59,59.32,0.156,5.47,0,none,low,A,24.52,14.87,2.72
4.87,82.67,33.24,2612.0,2.77,216.98,57.15,0.109,24.63,0,none,low,B,16.99,12.72,1.28
4.74,80.93,33.48,2853.0,1.63,218.66,50.76,0.208,15.82,0,none,low,B,17.07,11.74,0.75
4.18,92.36,42.97,2276.0,4.3,224.93,49.32,0.26,5.87,0,none,low,A,22.08,18.88,1.91
2.5,128.29,65.81,858.0,11.62,277.94,87.5,0.899,73.29,1,tear,critical,F,51.26,76.66,4.18
2.82,87.13,45.2,2612.0,6.96,214.46,61.16,0.459,34.57,1,splice_wear,low,C,30.95,17.3,3.25
2.29,122.01,83.34,1051.0,17.95,304.14,89.53,0.681,80.74,1,bearing_failure,critical,D,53.27,79.3,5.9
5.12,85.54,31.95,1922.0,1.03,206.85,56.17,0.385,17.85,0,none,low,B,16.71,16.62,0.5
3.4,82.54,48.35,1995.0,5.13,174.98,51.21,0.37,1.18,0,none,low,A,24.25,24.24,2.93
3.11,90.02,46.25,3287.0,1.93,159.96,56.58,0.181,15.16,0,none,low,B,28.96,14.07,1.21
3.36,88.48,45.68,3426.0,2.98,177.02,49.42,0.154,8.03,0,none,low,A,26.32,13.33,1.68
3.02,87.58,50.47,2185.0,7.54,226.3,63.13,0.352,46.91,0,splice_wear,low,C,29.01,23.1,3.33
3.68,111.56,53.04,3641.0,9.57,210.44,76.06,0.336,34.63,1,edge_damage,medium,C,30.3,14.57,4.55
2.84,87.76,56.51,3956.0,9.11,226.15,69.66,0.384,30.71,0,edge_damage,medium,C,30.95,14.28,4.03
4.76,73.38,41.15,3098.0,3.98,190.92,64.28,0.396,4.53,0,none,low,A,15.43,13.28,2.08
3.2,71.07,34.18,3442.0,3.76,171.46,48.05,0.376,9.06,0,none,low,A,22.2,9.93,2.19
5.14,85.11,31.71,2343.0,5.64,222.1,46.61,0.181,3.86,0,none,low,A,16.54,13.53,2.54
4.87,77.39,44.68,2837.0,4.64,225.86,54.77,0.203,17.1,0,none,low,B,15.87,15.75,2.05
4.19,86.74,45.13,2317.0,9.89,231.41,60.84,0.599,51.07,1,splice_wear,medium,C,20.68,19.48,4.28
4.29,89.3,42.03,2762.0,4.79,168.16,60.21,0.218,1.74,0,none,low,A,20.83,15.22,2.85
4.99,92.4,34.22,1881.0,1.13,225.82,60.73,0.387,21.6,0,none,low,B,18.54,18.2,0.5
3.28,82.48,28.59,1800.0,2.17,203.25,56.73,0.191,14.12,0,none,low,B,25.13,15.88,1.07
4.89,87.8,32.76,2713.0,3.52,154.87,51.4,0.4,2.49,0,none,low,A,17.96,12.08,2.27
5.12,77.52,33.74,3282.0,2.52,202.12,62.03,0.337,24.87,0,none,low,B,15.13,10.28,1.25
2.74,127.17,84.33,1732.0,10.75,299.69,76.5,0.659,64.4,1,bearing_failure,high,F,46.44,48.7,3.59
4.04,84.86,37.24,1806.0,3.35,205.27,63.38,0.248,4.13,0,none,low,A,21.01,20.62,1.63
4.97,80.32,43.32,2514.0,2.21,213.69,46.94,0.257,5.22,0,none,low,A,16.18,17.23,1.03
4.26,82.49,43.55,2990.0,4.64,182.76,59.53,0.273,10.54,0,none,low,B,19.38,14.57,2.54
5.37,74.82,47.93,1607.0,2.54,173.05,59.41,0.139,22.06,0,none,low,B,13.94,29.83,1.47
1.65,127.99,80.77,1399.0,15.32,289.69,86.76,0.665,77.56,0,splice_failure,critical,F,77.76,57.73,5.29
5.27,73.33,47.61,2284.0,3.8,192.26,59.17,0.383,23.78,0,none,low,B,13.92,20.84,1.97
3.17,99.63,63.11,3042.0,9.89,259.03,70.77,0.563,59.97,1,edge_damage,medium,C,31.46,20.75,3.82
3.77,91.5,47.32,3786.0,8.2,214.61,66.96,0.592,55.18,0,splice_wear,medium,C,24.27,12.5,3.82
3.62,77.52,41.5,3391.0,4.37,212.63,53.44,0.182,11.36,0,none,low,B,21.41,12.24,2.06
4.19,114.66,46.44,2091.0,5.75,223.06,62.36,0.561,25.81,0,splice_wear,medium,C,27.34,22.21,2.58
2.78,129.17,72.43,1081.0,10.74,265.6,89.17,0.52,61.95,1,bearing_failure,high,F,46.46,66.99,4.04
4.03,91.41,44.93,1984.0,5.92,222.26,57.16,0.259,22.53,0,none,low,B,22.66,22.65,2.67
4.34,88.73,33.17,3257.0,3.66,198.28,47.07,0.193,10.67,0,none,low,B,20.44,10.19,1.84
4.95,77.06,32.01,2665.0,4.08,159.73,45.06,0.375,1.99,0,none,low,A,15.58,12.01,2.55
3.81,90.57,61.48,2360.0,6.93,214.28,75.08,0.558,38.02,0,splice_wear,medium,C,23.8,26.05,3.24
1.24,108.56,79.82,1925.0,16.01,292.39,79.85,0.763,68.87,1,bearing_failure,high,D,87.68,41.46,5.48
3.55,87.46,46.77,2765.0,2.27,218.93,56.74,0.214,15.12,0,none,low,B,24.61,16.92,1.04
2.8,118.84,81.96,1504.0,11.97,287.26,76.73,0.615,89.12,1,tear,critical,F,42.43,54.49,4.17
3.03,95.08,61.87,2055.0,6.15,254.3,71.52,0.368,32.67,1,splice_wear,low,C,31.39,30.11,2.42
4.05,90.86,44.96,3128.0,3.59,222.92,52.5,0.147,17.72,0,none,low,B,22.43,14.37,1.61
5.14,72.03,46.56,2087.0,4.27,153.21,59.02,0.315,9.22,0,none,low,A,14.02,22.31,2.79
4.34,90.83,35.12,2005.0,2.39,225.93,53.26,0.101,19.54,0,none,low,B,20.91,17.52,1.06
3.32,94.62,41.38,2502.0,2.91,221.89,50.61,0.186,3.06,0,none,low,A,28.49,16.54,1.31
2.02,106.55,76.28,1719.0,12.22,306.09,81.98,0.879,61.28,1,tear,critical,F,52.68,44.39,3.99
0.87,121.72,61.88,1518.0,10.61,260.2,75.08,0.97,91.51,0,tear,critical,D,140.69,40.76,4.08
1.65,124.79,70.58,1103.0,17.85,271.27,81.47,0.995,65.09,1,joint_rupture,critical,F,75.59,64.0,6.58
3.32,78.62,42.81,2044.0,1.03,177.08,55.42,0.27,17.1,0,none,low,B,23.71,20.94,0.58
4.17,76.66,48.86,2220.0,1.5,153.32,51.1,0.154,16.24,0,none,low,B,18.36,22.01,0.98
3.66,106.91,52.97,2133.0,6.15,252.98,74.84,0.326,32.84,1,abrasion,low,C,29.25,24.84,2.43
5.36,87.73,37.28,2353.0,5.59,196.11,61.25,0.225,5.59,0,none,low,A,16.36,15.84,2.85
1.75,118.72,65.21,1753.0,17.53,312.38,81.43,0.703,90.72,1,joint_rupture,critical,F,67.71,37.2,5.61
4.03,85.84,46.78,2433.0,5.32,157.5,60.02,0.2,9.67,0,none,low,A,21.28,19.22,3.38
4.2,79.54,34.78,2737.0,3.53,175.86,49.71,0.332,19.99,0,none,low,B,18.94,12.71,2.01
3.65,75.98,47.46,3048.0,1.37,216.61,45.85,0.176,22.97,0,none,low,B,20.79,15.57,0.63
1.64,109.64,82.04,1588.0,11.66,282.42,92.63,0.952,85.05,1,tear,critical,F,66.7,51.65,4.13
3.34,79.61,30.55,1900.0,1.26,185.06,63.55,0.276,15.16,0,none,low,B,23.84,16.07,0.68
3.86,91.13,29.93,3216.0,3.42,216.97,52.31,0.202,18.79,0,none,low,B,23.61,9.31,1.58
4.45,87.53,46.37,3191.0,8.61,257.65,67.29,0.308,46.1,0,edge_damage,low,C,19.69,14.53,3.34
3.16,82.15,37.38,2925.0,4.23,164.82,49.74,0.175,4.47,0,none,low,A,25.99,12.78,2.57
5.49,86.3,41.35,2320.0,2.56,222.89,67.29,0.249,7.26,0,none,low,A,15.73,17.82,1.15
4.03,109.57,47.5,3954.0,9.93,256.2,68.93,0.374,45.37,0,edge_damage,medium,C,27.18,12.01,3.87
4.66,71.77,35.34,1536.0,4.75,201.26,46.44,0.389,0.57,0,none,low,A,15.4,23.01,2.36
4.94,89.7,28.75,3313.0,5.59,194.91,56.09,0.113,14.05,0,none,low,B,18.15,8.68,2.87
4.93,80.1,43.04,1703.0,1.66,161.18,46.05,0.262,19.85,0,none,low,B,16.24,25.28,1.03
4.44,87.02,35.47,2224.0,2.57,206.97,48.72,0.104,14.9,0,none,low,B,19.61,15.95,1.24
2.46,120.18,72.44,1662.0,16.42,265.73,81.72,0.612,77.18,1,joint_rupture,high,D,48.91,43.58,6.18
4.21,88.55,32.24,3042.0,1.83,213.94,55.79,0.305,22.94,0,none,low,B,21.04,10.6,0.86
3.58,91.68,31.56,2763.0,5.62,203.95,49.5,0.146,6.31,0,none,low,A,25.59,11.42,2.75
3.4,89.95,35.85,3372.0,5.21,222.71,51.77,0.272,8.04,0,none,low,A,26.47,10.63,2.34
4.52,90.45,30.06,2052.0,2.03,213.87,66.47,0.124,9.48,0,none,low,A,20.02,14.65,0.95
3.93,88.02,53.89,3007.0,8.79,217.33,64.76,0.391,44.45,1,abrasion,low,C,22.42,17.92,4.04
5.2,72.38,37.14,3031.0,1.41,153.23,52.59,0.319,13.04,0,none,low,B,13.93,12.25,0.92
5.03,89.17,45.29,2419.0,1.1,163.77,62.05,0.326,24.31,0,none,low,B,17.72,18.72,0.67
3.31,73.47,32.07,2557.0,5.88,197.15,57.02,0.302,1.85,0,none,low,A,22.21,12.54,2.98
0.93,118.92,74.91,878.0,11.4,277.37,79.9,0.622,81.77,1,bearing_failure,critical,D,128.15,85.33,4.11
4.31,82.73,34.96,3160.0,3.73,176.58,66.79,0.354,24.56,0,none,low,B,19.2,11.06,2.11
3.95,77.02,42.59,3462.0,4.13,220.53,52.57,0.222,22.66,0,none,low,B,19.52,12.3,1.87
2.44,113.46,73.28,1881.0,13.96,267.88,83.71,0.758,63.68,1,splice_failure,high,D,46.56,38.96,5.21
3.0,85.4,49.94,2084.0,4.15,150.37,58.9,0.234,13.26,0,none,low,B,28.43,23.96,2.76
3.44,89.25,40.22,2040.0,5.69,151.02,61.7,0.214,13.06,0,none,low,B,25.93,19.71,3.77
3.8,70.38,44.06,2922.0,4.27,220.24,65.73,0.267,17.12,0,none,low,B,18.51,15.08,1.94
5.12,90.41,28.45,2586.0,5.53,164.51,53.11,0.199,8.9,0,none,low,A,17.67,11.0,3.36
3.7,77.37,47.05,2204.0,3.24,180.46,47.78,0.397,20.65,0,none,low,B,20.93,21.34,1.79
4.19,86.23,35.18,1601.0,3.02,228.72,49.19,0.258,0.21,0,none,low,A,20.58,21.98,1.32
4.47,77.44,47.93,2312.0,2.04,193.65,63.28,0.106,12.64,0,none,low,B,17.33,20.73,1.05
4.31,92.94,48.41,3179.0,5.88,240.78,68.82,0.333,56.94,0,abrasion,medium,C,21.58,15.23,2.44
3.34,87.69,45.9,1752.0,3.47,188.79,53.05,0.337,2.49,0,none,low,A,26.28,26.2,1.84
3.0,79.32,34.41,3234.0,4.73,156.76,62.04,0.303,7.04,0,none,low,A,26.41,10.64,3.02
3.29,76.25,45.97,2431.0,5.59,213.13,51.6,0.354,2.92,0,none,low,A,23.19,18.91,2.62
4.52,78.54,35.25,2874.0,5.25,175.77,52.48,0.26,16.33,0,none,low,B,17.37,12.26,2.99
5.28,86.36,41.75,3308.0,5.54,160.84,48.34,0.329,23.92,0,none,low,B,16.35,12.62,3.44
4.03,87.09,33.03,3496.0,3.16,224.53,54.91,0.378,8.39,0,none,low,A,21.62,9.45,1.41
2.11,120.33,62.57,1369.0,16.98,266.86,90.77,0.838,68.47,1,bearing_failure,high,F,56.89,45.7,6.36
3.81,93.31,34.69,3380.0,2.25,175.16,59.45,0.328,12.53,0,none,low,B,24.47,10.26,1.28
4.34,90.89,62.68,2802.0,9.16,240.3,63.17,0.575,33.59,0,edge_damage,medium,C,20.92,22.37,3.81
4.26,90.76,31.24,2595.0,4.56,218.85,66.52,0.335,16.32,0,none,low,B,21.31,12.04,2.08
3.28,87.74,49.84,2974.0,1.08,189.7,59.14,0.307,17.99,0,none,low,B,26.75,16.76,0.57
3.56,93.56,43.33,1974.0,2.61,223.75,65.41,0.222,0.96,0,none,low,A,26.29,21.95,1.17
3.71,85.73,40.85,2768.0,4.59,151.52,47.42,0.208,3.87,0,none,low,A,23.11,14.76,3.03
4.6,90.38,44.56,3134.0,4.33,208.83,51.25,0.398,4.58,0,none,low,A,19.64,14.22,2.07
3.72,94.38,49.74,3090.0,4.15,191.61,67.32,0.309,23.62,0,none,low,B,25.36,16.1,2.16
3.83,91.37,31.3,3392.0,3.54,224.11,52.75,0.315,12.07,0,none,low,B,23.83,9.23,1.58
4.26,94.18,43.23,2003.0,5.55,173.52,53.55,0.131,22.5,0,none,low,B,22.1,21.58,3.2
3.65,93.01,45.72,1782.0,4.85,223.04,46.81,0.348,13.69,0,none,low,B,25.5,25.66,2.17
4.23,87.45,28.75,3025.0,1.17,186.42,48.47,0.347,7.84,0,none,low,A,20.66,9.5,0.63
